Case,Tumor core,Edema,Enhancing tumor,Whole tumor
02518,0.9824363519167076,0.9074205448350924,0.9523127595582469,0.931287557875842
02394,0.05538840262578269,0.6524347809730373,0.8009557344062372,0.66630414686395
03064,0.0,0.9270071382886539,0.8656200941901638,0.9265535118243784
02776,0.0,0.744788918205559,0.0,0.6268386388582254
02795,0.0,0.6965203062904196,0.4132171387058344,0.4273974163591991
02822,0.0,0.7325604717396429,0.0,0.8366635728420084
02790,0.0,0.6365333153431297,0.0,0.20261554869972706
02911,0.0,0.8269751477784495,0.0,0.8016527909292274
02136,0.9249478174054587,0.592340205296044,0.9046858926604573,0.681978997023451
02144,0.0,0.8930281469547486,0.7251764705873821,0.8973500637106778
02548,0.06586500694902056,0.7739243918613693,0.3378658677106756,0.8854910684372265
02820,0.0,0.8683891562360201,0.0,0.7701754517338667
02066,0.8401114206081332,0.964814097320843,0.9314629258515257,0.964080372705754
02243,0.0,0.9161014450012495,0.8949653438945121,0.9285754049989927
00512,0.0,0.7138848970094144,0.0,0.5720050883887604
02336,0.0,0.8802785305359057,0.6436244325584773,0.8872764813587511
02985,0.0,0.9053678039817097,0.0,0.7513905575577913
02132,0.8920819321294833,0.976460131130518,0.9188853440241344,0.9753426944824992
02340,0.0,0.8897709836361999,0.0,0.8482682353534444
02972,0.0,0.6760757288497738,0.699246306903618,0.6948778631816067
02948,0.0,0.14513721437584962,0.0,0.1323075312711926
02709,0.0,0.0,0.0,0.0
02074,0.1821493624768166,0.9241318695896551,0.948334023790925,0.9246953215097619
02763,0.03595784252922531,0.9550944151595928,0.8833486419093514,0.9429640687946701
02662,0.0,0.11250217353493956,0.0,0.028790744242957217
02901,0.0,0.7348406988685319,0.0,0.5092592592588058
02602,0.0,0.8205043570106911,0.7675159235660641,0.8211285596211856
02246,0.0,0.9358111605751445,0.0,0.9358111605751445
02781,0.0,0.8770058114319141,0.0,0.717506209754233
03026,0.4732824427119631,0.7920141823811745,0.8981957353735394,0.7011922700715956
02758,0.0,0.8424253662151521,0.0,0.5423291792005581
02813,0.04992867332364505,0.7655451866403775,0.7961701786712618,0.5344055921936602
02871,0.0,0.0,0.0,0.0
02810,0.08153254112568971,0.8277265265542514,0.8898454651108907,0.6817152011733543
02954,0.0,0.9047085940066482,0.0,0.8394744882365783
02685,0.06187693365396399,0.858861797979167,0.7670157068052788,0.8677693562105728
02720,0.0,0.7363680755245313,0.0,0.40184370416918036
02940,0.8070175438360521,0.5785166459571625,0.9189029784710722,0.5682581279172187
02372,0.3581823250625268,0.9377914932260184,0.9193767479022722,0.9385640102675722
02635,0.0,0.9525886809775269,0.0,0.9525886809775269
02856,0.0,0.6036757416302129,0.0,0.4709521968050478
02857,0.02392947103267025,0.6363095162699165,0.9044254865363206,0.6117500905843355
02957,0.0,0.0,0.0,0.0
02806,0.0,0.7876550116548648,0.0,0.7708755222299873
02112,0.33203883494823266,0.9542765813711297,0.8808748860813945,0.9528588512879413
00511,0.0,0.0,0.0,0.0
02236,0.0,0.0,0.0,0.0
02897,0.0,0.6149236093523192,0.0,0.3479502248446673
02337,0.0,0.7340814006915511,0.0,0.5668575943116221
02334,0.0,0.8896888782927906,0.0,0.864885844748661
02651,0.0,0.7123431305086299,0.04387096774136941,0.8664752580229231
02609,0.6330749353923375,0.6495807251679169,0.9159693411146079,0.6516828552063182
02665,0.0,0.8220313361431251,0.0,0.6306070648739617
02378,0.3566185567007368,0.940908595707491,0.9481526764220861,0.9540403055707338
02770,0.7251434594210533,0.8419581856474195,0.8231404958674446,0.8037589079168563
03015,0.0,0.40214414729336234,0.0,0.24599273348997436
02775,0.0,0.19803184431656454,0.6223479490718197,0.07596064127574945
02759,0.0,0.0,0.0,0.0
02219,0.0,0.5388802488330687,0.0,0.3267326732671342
02167,0.0005824111822930041,0.8506490880410682,0.8092431030398273,0.8617896428906414
03013,0.23740328363833274,0.8788970163976735,0.8491791354943763,0.891713060324214
02093,0.0,0.8448458763978959,0.0,0.5724039363125224
03025,0.0,0.8700531600703661,0.7467079783056026,0.8396391544361386
02865,0.0,0.821694621257752,0.0,0.8025383395027873
02923,0.0,0.47752473275315216,0.0,0.3500851374359766
02782,0.0,0.46000127013686576,0.0,0.36865338619831317
02256,0.16835196026247634,0.6405381235661106,0.881817954049838,0.7665001903651916
03027,0.0,0.5527426160330264,0.5221762270837934,0.8469716591871678
02748,0.9700465116261022,0.7757072313714126,0.9711274659230191,0.7851714127278611
02890,0.0999999999875,0.6040112841517161,0.8580367618269142,0.11429280143576488
02873,0.0,0.0,0.0,0.0
03060,0.0,0.9229839338634919,0.8629819626006429,0.9364848043232632
02368,0.0,0.6041564683366988,0.8158347676349756,0.4285357321337992
00063,0.7222222221935626,0.8428111880481747,0.7109187109152915,0.8433281342436167
02118,0.8164920581249865,0.934657432153341,0.9676071524843913,0.9343407390762513
02598,0.0,0.9465337192316255,0.47021276595244454,0.9502577854826638
02961,0.0,0.47794661190958554,0.799807969274316,0.5640440475926081
02091,0.5599164303826892,0.8604487993709029,0.46870692031917743,0.8393969941348493
02514,0.0,0.8431820040291078,0.2237406216504396,0.8870367410316312
02939,0.0,0.816908713692593,0.22320768662067106,0.7984473228974311
02661,0.0,0.0,0.0,0.0
02950,0.0024825742385157236,0.7172973857151789,0.8212663638785098,0.6540270274994621
02869,0.0,0.7353442507038125,0.9081272084645207,0.7352606994065478
02780,0.0,0.7158033731464403,0.0,0.39257363185678884
02904,0.0,0.3903052666887032,0.0,0.39496773594522305
02663,0.8171817705562222,0.8562167336978415,0.8762327128432993,0.7234520829820676
02227,0.0,0.8990862739157833,0.0,0.7496811424508385
02818,0.0,0.6811832374690393,0.0,0.4002217015594185
02801,0.966292134830599,0.8001820765608846,0.9433057653118609,0.8204687715971782
00557,0.7810248198543214,0.9400776911170419,0.929884275016646,0.9428521521418839
02831,0.0,0.3033093878551585,0.0,0.22696990581197932
02343,0.8922237380566698,0.5970752029926887,0.885379521139983,0.49429517232100045
02829,0.0,0.806979978770835,0.4056145155765795,0.8736178890221582
02721,0.0,0.8805160027065839,0.0,0.8568967002669747
00533,0.20295637979495648,0.6316338675752643,0.6739760357113569,0.5715890738009303
02657,0.0,0.0,0.0,0.0
00033,0.0,0.2293977084736049,0.0,0.042616643711649846
02929,0.0,0.766560873251027,0.3438077634002012,0.8116994238382691
02149,0.0,0.7341360856265605,0.0,0.5840661006668496
02230,0.0,0.9242318489909072,0.0,0.8006474939148805
02652,0.0,0.8662479473785947,0.0,0.7798825446318219
02851,0.0,0.7850078084326991,0.0,0.5847997004864901
02207,0.0,0.8928265218633531,0.0,0.9011877600321853
02886,0.0,0.8834629606015288,0.45424476295229194,0.7835953066192209
02556,0.0,0.8987211088024817,0.0,0.9431140009462713
02735,0.0,0.82323540845204,0.0,0.460075396763763
00008,0.0,0.6343349147771619,0.0,0.5470525837243922
02900,0.0,0.8809349451973949,0.5913285739150421,0.7525868445103922
02237,0.0,0.8895298528986572,0.0,0.8769709321033061
02932,0.0,0.0,0.0,0.0
02718,0.0,0.7657247037374136,0.0,0.7045966651644443
02933,0.0020290362078005846,0.6824166415992128,0.7231920199491227,0.8160745212770364
02777,0.0,0.8154862741600722,0.573625349486082,0.5778480171744245
02268,0.4741439775550123,0.7954687718970058,0.7944499071340994,0.589044669687786
00518,0.0,0.852109548481344,0.76701361088257,0.6026149304086017
02708,0.0,0.7595048751814177,0.0,0.7577245641137776
02982,0.0,0.8688331818908364,0.0,0.8896567529924564
02625,0.0,0.0,0.0,0.0
03049,0.0,0.5628126339858331,0.0,0.8837223210680019
02788,0.0,0.7488703923897151,0.0,0.6652284025886673
02648,0.0,0.7984950757992701,0.0,0.8721263392310373
02916,0.0,0.4891554586208111,0.0,0.16681473523270868
02756,0.0,0.29806021323549947,0.5882680011112201,0.4829893702068271
02980,0.0,0.795595729642973,0.0,0.648992576882094
03019,0.2348411934541153,0.39223472314131136,0.8254148026497392,0.14355521772178415
02917,0.0,0.8346643684764116,0.7506400409587781,0.7524535606342961
02239,0.0,0.8328883561266098,0.0,0.3931349425401734
02854,0.0,0.8414649873187376,0.0,0.5441569039681677
02968,0.0,0.771910983831053,0.5261538461457514,0.5690322580642714
02835,0.0,0.8644861621827503,0.0,0.48365737421439764
02965,0.36771929824303357,0.8431725628166211,0.8603692417988346,0.7119200089875942
02760,0.0,0.8668043366026214,0.806472968002349,0.8802476184749587
02223,0.0,0.8249331577473862,0.0,0.7959175901592612
00472,0.0,0.0683580660602505,0.0,0.027499614851322022
02157,0.8092731322121792,0.9686680605699056,0.9003172729283369,0.9642070435071594
02063,0.04324324324303075,0.9748969072164445,0.946208884541645,0.974972301060858
02220,0.0,0.5631699272917544,0.0,0.977478106485203
02952,0.0,0.6084131986876541,0.46774193547848225,0.3949497680802889
00528,0.8296250548520487,0.8618851609463876,0.9238561396041055,0.7473373061662979
02666,0.0,0.7064400604465799,0.0,0.3223387891570962
02834,0.8538622129391761,0.7145701539933175,0.8031844316656277,0.7105045296495233
02959,0.4040902679823623,0.6643337126171313,0.8030444460394894,0.6436212624583649
02654,0.0,0.6699961292636472,0.0,0.6682038334706907
02984,0.0,0.80307922868336,0.0,0.80307922868336
02751,0.0,0.0,0.0,0.0
02928,0.0,0.0,0.0,0.0
03051,0.07504116132920367,0.8095672322294926,0.7506692843113058,0.9576622148848281
03031,0.0,0.8204677152315759,0.6694411414942364,0.8002197327890761
02753,0.34959349593211714,0.8672377063731196,0.691467637396172,0.8634561935101444
02707,0.0,0.9095966377761097,0.0,0.7605246102197943
02335,0.0,0.9447329629207519,0.7542874039024583,0.9065198029698264
02637,0.0,0.77529723719067,0.8097058334711569,0.8517906932674125
02899,0.0,0.7130982531332432,0.0,0.6881044210249926
02725,0.0,0.5665593391223317,0.0,0.5514861827734001
02208,0.0,0.0,0.0,0.0
02247,0.0,0.37908291457226906,0.0,0.12113608992366462
02238,0.0,0.8763025406858459,0.0,0.5974206349205164
02774,0.0,0.5698462669759934,0.1344119477278506,0.7525189546754364
02898,0.3982248286244806,0.8589595248326822,0.7810646500590224,0.8497627917342592
02771,0.0,0.44858856701171945,0.0,0.37424276826662056
02799,0.0,0.0,0.0,0.0
02866,0.0,0.7768196804460322,0.0,0.35684884246587395
02717,0.0,0.7588762958582161,0.0,0.6017548343127175
02877,0.0,0.0,0.0,0.0
02344,0.8670187229915169,0.7537807774023536,0.9429791976217097,0.7739010229467659
02809,0.0,0.8062683236902145,0.0,0.7686947788012165
02769,0.0,0.43865897089511274,0.0,0.42060085836899064
03061,0.0003639451655948296,0.9103547823443926,0.185284881112468,0.8334830629392435
02988,0.0,0.8778009519223281,0.650863800720567,0.9148821482823027
02631,0.0,0.5839518274747346,0.0,0.58169661512705
02849,0.0,0.9023916933389322,0.0,0.673176422846651
02828,0.0,0.6788995508369031,0.0,0.2688525914110654
02907,0.039783001807958566,0.873865871981466,0.834328782707029,0.8538675605590369
02605,0.0001329787234042111,0.6767202902127829,0.3413078149915307,0.8528049254310397
02727,0.7488697555214247,0.9415259888656258,0.9187965221741516,0.9382390646967754
02740,0.9626180836700656,0.6366849773106477,0.9432194676107455,0.6867288961038265
02805,0.0,0.9329186942707888,0.0,0.8362230260695326
02228,0.0,0.9455663640932216,0.0,0.9450075352382273
02211,0.0,0.41983372921584033,0.0,0.4086208474420224
02876,0.0,0.17487559662835556,0.0,0.053361969271430144
02649,0.0,0.8503928042807554,0.24255449800355372,0.9185443872715773
02791,0.8165788307144717,0.4301798236219485,0.8361687024206702,0.5984093412347811
02934,0.0,0.6683673469384275,0.0,0.4175230909326078
02176,0.0020986358866516407,0.9417549417548899,0.40762073548778194,0.8621060435702254
02955,0.7222486898488697,0.8618390733967674,0.9321755981214384,0.8532456391190012
02847,0.0,0.7867956710086208,0.0,0.6010086504990866
02698,0.0,0.3916304776942402,0.0,0.12924870930438767
02872,0.14497741449758553,0.9275858340345673,0.9035642647736061,0.9293375504264609
00543,0.0,0.825079402423123,0.0,0.7021310766569026
02981,0.0,0.0,0.0,0.0
02983,0.0,0.4777721858746528,0.0,0.33534485296272254
02778,0.9501989298930578,0.6739186278577397,0.8620442533365305,0.3995757881061378
02843,0.0,0.9230992560330528,0.0,0.728655063710104
02339,0.0,0.8812767700020053,0.8326729655567429,0.8812793979302882
02930,0.783505154637156,0.625153418525663,0.9089837649898616,0.6344239302875596
02693,0.0,0.9588410822344042,0.0,0.9588410822344042
02842,0.007779158338283243,0.606271777003349,0.7481432579631545,0.7329902289848039
02989,0.0,0.7176432595354273,0.4826132771287396,0.7080484306725232
02868,0.044489383215351064,0.9284267638592255,0.8881435601144652,0.9275111168105262
00485,0.9002169197299326,0.8268824771284916,0.8766980146275223,0.770039898440101
